Flow Key,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Packets,Total Fwd Packets,Total Backword Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow MB/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Average Fwd Segment Size,Average Bwd Segment Size,Packet Length List,Label
192.168.78.129:80 -> 192.168.78.1:42193,192.168.78.129,80,192.168.78.1,42193,6,02.09.2020 4:56,17019222,22,13,9,3009,4678,541,0,231.46154,255.52254,903,0,519.77778,394.59434,451.66577,0.00045,1.29266,810439.14286,1491392.21889,4807351.00000,29.00000,12211871.00000,1017655.91667,1437860.17206,3996971.00000,355.00000,17018896.00000,2127362.00000,2015970.03580,5005397.00000,1046.00000,272,192,0.76384,0.52881,0,903,349.40909,343.04097,117677.11039,349.40909,231.46154,519.77778,21,0
192.168.78.1:42197 -> 192.168.78.129:80,192.168.78.1,42197,192.168.78.129,80,6,02.09.2020 4:56,30128441,4,3,1,12,0,6,0,4.00000,3.46410,0,0,0.00000,0.00000,0.39829,0.00000,0.13276,10042813.66667,17394511.96727,30128266.00000,29.00000,30128441.00000,15064220.50000,21303777.45031,30128266.00000,175.00000,0.00000,0.00000,0.00000,0.00000,0.00000,72,32,0.09957,0.03319,0,6,3.00000,3.46410,12.00000,3.00000,4.00000,0.00000,3,0
192.168.78.1:42196 -> 192.168.78.129:80,192.168.78.1,42196,192.168.78.129,80,6,02.09.2020 4:56,30128673,4,3,1,12,0,6,0,4.00000,3.46410,0,0,0.00000,0.00000,0.39829,0.00000,0.13276,10042891.00000,17394564.50628,30128404.00000,43.00000,30128673.00000,15064336.50000,21303808.56300,30128404.00000,269.00000,0.00000,0.00000,0.00000,0.00000,0.00000,72,32,0.09957,0.03319,0,6,3.00000,3.46410,12.00000,3.00000,4.00000,0.00000,3,0
192.168.78.1:42193 -> 192.168.78.129:80,192.168.78.1,42193,192.168.78.129,80,6,02.09.2020 4:56,17312335,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.69315,0.00000,0.11552,17312335.00000,0.00000,17312335.00000,17312335.00000,17312335.00000,17312335.00000,0.00000,17312335.00000,17312335.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,0.11552,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:80 -> 192.168.78.1:42196,192.168.78.129,80,192.168.78.1,42196,6,02.09.2020 4:56,245,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,48979.59184,0.04898,8163.26531,245.00000,0.00000,245.00000,245.00000,245.00000,245.00000,0.00000,245.00000,245.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,8163.26531,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50556,10.0.0.1,3128,192.168.78.128,50556,6,02.09.2020 4:57,518,2,2,0,62,0,56,6,31.00000,35.35534,0,0,0.00000,0.00000,119691.11969,0.11969,3861.00386,518.00000,0.00000,518.00000,518.00000,518.00000,518.00000,0.00000,518.00000,518.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,3861.00386,0.00000,6,56,31.00000,35.35534,1250.00000,31.00000,31.00000,0.00000,1,0
192.168.78.128:50556 -> 10.0.0.1:3128,192.168.78.128,50556,10.0.0.1,3128,6,02.09.2020 4:57,108,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,111111.11111,0.11111,18518.51852,108.00000,0.00000,108.00000,108.00000,108.00000,108.00000,0.00000,108.00000,108.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,18518.51852,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50550 -> 10.0.0.1:3128,192.168.78.128,50550,10.0.0.1,3128,6,02.09.2020 4:57,615,2,1,1,56,6,56,56,56.00000,0.00000,6,6,6.00000,0.00000,100813.00813,0.10081,3252.03252,615.00000,0.00000,615.00000,615.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,20,1626.01626,1626.01626,6,56,31.00000,35.35534,1250.00000,31.00000,56.00000,6.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50553,10.0.0.1,3128,192.168.78.128,50553,6,02.09.2020 4:57,545,2,2,0,62,0,56,6,31.00000,35.35534,0,0,0.00000,0.00000,113761.46789,0.11376,3669.72477,545.00000,0.00000,545.00000,545.00000,545.00000,545.00000,0.00000,545.00000,545.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,3669.72477,0.00000,6,56,31.00000,35.35534,1250.00000,31.00000,31.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50547,10.0.0.1,3128,192.168.78.128,50547,6,02.09.2020 4:54,28806,7,3,4,168,263,123,6,56.00000,60.32412,212,6,65.75000,98.73323,14962.16066,0.01496,243.00493,4801.00000,8866.81988,22513.00000,106.00000,28677.00000,14338.50000,13415.93696,23825.00000,4852.00000,28700.00000,9566.66667,11411.36102,22513.00000,969.00000,60,80,104.14497,138.85996,6,212,61.57143,78.19390,6114.28571,61.57143,56.00000,65.75000,6,0
192.168.78.128:50547 -> 10.0.0.1:3128,192.168.78.128,50547,10.0.0.1,3128,6,02.09.2020 4:58,242,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,49586.77686,0.04959,8264.46281,242.00000,0.00000,242.00000,242.00000,242.00000,242.00000,0.00000,242.00000,242.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,8264.46281,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50560 -> 10.0.0.1:3128,192.168.78.128,50560,10.0.0.1,3128,6,02.09.2020 4:54,2113531,152,59,93,6291,44253,983,0,106.62712,193.35191,1460,2,475.83871,529.43038,23914.48245,0.02391,71.91756,13996.89404,42621.16106,363871.00000,1.00000,2113531.00000,36440.18966,63947.69550,363964.00000,236.00000,2098896.00000,22814.08696,52916.24483,363977.00000,8.00000,1192,1864,27.91537,44.00219,0,1460,332.52632,466.61015,217725.03242,332.52632,106.62712,475.83871,151,0
10.0.0.1:3128 -> 192.168.78.128:50560,10.0.0.1,3128,192.168.78.128,50560,6,02.09.2020 4:58,46,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,260869.56522,0.26087,43478.26087,46.00000,0.00000,46.00000,46.00000,46.00000,46.00000,0.00000,46.00000,46.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,43478.26087,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50539,10.0.0.1,3128,192.168.78.128,50539,6,02.09.2020 4:54,114889602,94,52,42,14170,16822,539,6,272.50000,269.10006,687,6,400.52381,313.83010,269.75461,0.00027,0.81818,1235372.06452,2573678.96776,13508913.00000,102.00000,114889602.00000,2252737.29412,3138634.98439,13508913.00000,28719.00000,114838516.00000,2800939.41463,3318051.79477,13559281.00000,8747.00000,1040,840,0.45261,0.36557,6,687,329.70213,295.34066,87226.10387,329.70213,272.50000,400.52381,93,0
192.168.78.128:50539 -> 10.0.0.1:3128,192.168.78.128,50539,10.0.0.1,3128,6,02.09.2020 4:58,356,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,33707.86517,0.03371,5617.97753,356.00000,0.00000,356.00000,356.00000,356.00000,356.00000,0.00000,356.00000,356.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,5617.97753,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50574,10.0.0.1,3128,192.168.78.128,50574,6,02.09.2020 4:56,111269,21,8,13,3502,5916,1460,0,437.75000,634.64743,1460,2,455.07692,609.05137,84641.72411,0.08464,188.73181,5563.45000,9951.61590,39709.00000,8.00000,111269.00000,15895.57143,13738.76936,39914.00000,25.00000,71294.00000,5941.16667,6813.82517,16977.00000,8.00000,172,264,71.89783,116.83398,0,1460,448.47619,603.00295,363612.56190,448.47619,437.75000,455.07692,20,0
192.168.78.128:50574 -> 10.0.0.1:3128,192.168.78.128,50574,10.0.0.1,3128,6,02.09.2020 4:58,160,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,75000.00000,0.07500,12500.00000,160.00000,0.00000,160.00000,160.00000,160.00000,160.00000,0.00000,160.00000,160.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,12500.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50565 -> 10.0.0.1:3128,192.168.78.128,50565,10.0.0.1,3128,6,02.09.2020 4:55,333818,30,13,17,3099,4099,1460,0,238.38462,409.71200,1460,2,241.11765,504.62968,21562.64791,0.02156,89.86933,11510.96552,26542.40333,117861.00000,10.00000,333735.00000,27811.25000,38043.71849,122766.00000,10.00000,253690.00000,15855.62500,36754.79736,148105.00000,11.00000,272,344,38.94338,50.92595,0,1460,239.93333,458.21392,209959.99540,239.93333,238.38462,241.11765,29,0
10.0.0.1:3128 -> 192.168.78.128:50565,10.0.0.1,3128,192.168.78.128,50565,6,02.09.2020 4:59,123,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,97560.97561,0.09756,16260.16260,123.00000,0.00000,123.00000,123.00000,123.00000,123.00000,0.00000,123.00000,123.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,16260.16260,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50512 -> 10.0.0.1:3128,192.168.78.128,50512,10.0.0.1,3128,6,02.09.2020 4:59,478,3,1,2,6,12,6,6,6.00000,0.00000,6,6,6.00000,0.00000,37656.90377,0.03766,6276.15063,239.00000,15.55635,250.00000,228.00000,0.00000,0.00000,0.00000,0.00000,0.00000,250.00000,250.00000,0.00000,250.00000,250.00000,20,40,2092.05021,4184.10042,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,6.00000,2,0
10.0.0.1:3128 -> 192.168.78.128:50570,10.0.0.1,3128,192.168.78.128,50570,6,02.09.2020 4:56,222519,24,10,14,1266,5335,517,0,126.60000,209.75446,1460,2,381.07143,549.33743,29664.88255,0.02966,107.85596,9674.73913,18598.25421,78372.00000,12.00000,222457.00000,24717.44444,24160.73215,78593.00000,178.00000,144147.00000,11088.23077,14390.72762,36517.00000,12.00000,212,284,44.93998,62.91598,0,1460,275.04167,451.89191,204206.30254,275.04167,126.60000,381.07143,23,0
192.168.78.128:50570 -> 10.0.0.1:3128,192.168.78.128,50570,10.0.0.1,3128,6,02.09.2020 5:00,222,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,54054.05405,0.05405,9009.00901,222.00000,0.00000,222.00000,222.00000,222.00000,222.00000,0.00000,222.00000,222.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,9009.00901,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50597 -> 10.0.0.1:3128,192.168.78.128,50597,10.0.0.1,3128,6,02.09.2020 5:00,65140041,26,12,14,2043,811,859,0,170.25000,270.05155,231,2,57.92857,86.54164,43.81330,0.00004,0.39914,2605601.64000,12958395.94847,64805782.00000,64.00000,65140041.00000,5921821.90909,19529937.58192,64806615.00000,228.00000,65135740.00000,5010441.53846,17982531.72836,64859744.00000,374.00000,252,284,0.18422,0.21492,0,859,109.76923,198.09983,39243.54462,109.76923,170.25000,57.92857,25,0
10.0.0.1:3128 -> 192.168.78.128:50597,10.0.0.1,3128,192.168.78.128,50597,6,02.09.2020 5:01,104,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,115384.61538,0.11538,19230.76923,104.00000,0.00000,104.00000,104.00000,104.00000,104.00000,0.00000,104.00000,104.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,19230.76923,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50584,10.0.0.1,3128,192.168.78.128,50584,6,02.09.2020 4:58,116985,23,10,13,1340,1444,585,0,134.00000,198.83438,580,2,111.07692,206.78711,23797.92281,0.02380,196.60640,5317.50000,9565.36759,27142.00000,81.00000,116863.00000,12984.77778,13951.19117,30952.00000,190.00000,114062.00000,9505.16667,11498.61381,27142.00000,362.00000,212,264,85.48104,111.12536,0,585,121.04348,199.07935,39632.58893,121.04348,134.00000,111.07692,22,0
192.168.78.128:50584 -> 10.0.0.1:3128,192.168.78.128,50584,10.0.0.1,3128,6,02.09.2020 5:02,3687,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,3254.67860,0.00325,542.44643,3687.00000,0.00000,3687.00000,3687.00000,3687.00000,3687.00000,0.00000,3687.00000,3687.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,542.44643,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50603,10.0.0.1,3128,192.168.78.128,50603,6,02.09.2020 5:02,1457783,30,14,16,7085,7143,1460,0,506.07143,636.08290,1460,2,446.43750,594.28635,9760.02601,0.00976,20.57919,50268.37931,181160.41585,976295.00000,7.00000,1457783.00000,112137.15385,267033.13986,976295.00000,7.00000,1389028.00000,92601.86667,266829.21969,1034834.00000,28.00000,292,324,9.60362,10.97557,0,1460,474.26667,604.12421,364966.06437,474.26667,506.07143,446.43750,29,0
192.168.78.128:50603 -> 10.0.0.1:3128,192.168.78.128,50603,10.0.0.1,3128,6,02.09.2020 5:04,177,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,67796.61017,0.06780,11299.43503,177.00000,0.00000,177.00000,177.00000,177.00000,177.00000,0.00000,177.00000,177.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,11299.43503,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50581,10.0.0.1,3128,192.168.78.128,50581,6,02.09.2020 4:58,117086655,78,31,47,13421,15864,687,0,432.93548,310.40618,1460,2,337.53191,403.81457,250.11390,0.00025,0.66617,1520605.90909,4111039.28357,21537283.00000,11.00000,117086512.00000,3902883.73333,5918293.49372,21588683.00000,215.00000,117079830.00000,2545213.69565,5087929.07775,21537283.00000,11.00000,632,944,0.26476,0.40141,0,1460,375.44872,370.35650,137163.93889,375.44872,432.93548,337.53191,77,0
192.168.78.128:50581 -> 10.0.0.1:3128,192.168.78.128,50581,10.0.0.1,3128,6,02.09.2020 5:07,159,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,75471.69811,0.07547,12578.61635,159.00000,0.00000,159.00000,159.00000,159.00000,159.00000,0.00000,159.00000,159.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,12578.61635,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50608 -> 10.0.0.1:3128,192.168.78.128,50608,10.0.0.1,3128,6,02.09.2020 5:03,91296,20,8,12,1252,1268,599,0,156.50000,229.43471,580,2,105.66667,181.85175,27602.52366,0.02760,219.06765,4805.05263,8468.89596,24920.00000,38.00000,91240.00000,13034.28571,14221.88712,31683.00000,169.00000,88085.00000,8007.72727,10084.78760,24920.00000,89.00000,172,244,87.62706,131.44059,0,599,126.00000,197.97076,39192.42105,126.00000,156.50000,105.66667,19,0
10.0.0.1:3128 -> 192.168.78.128:50608,10.0.0.1,3128,192.168.78.128,50608,6,02.09.2020 5:07,267,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,44943.82022,0.04494,7490.63670,267.00000,0.00000,267.00000,267.00000,267.00000,267.00000,0.00000,267.00000,267.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,7490.63670,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50613 -> 10.0.0.1:3128,192.168.78.128,50613,10.0.0.1,3128,6,02.09.2020 5:03,103996,16,7,9,1334,1432,585,0,190.57143,262.75011,1149,2,159.11111,377.32660,26597.17681,0.02660,153.85207,6933.06667,10509.46120,27389.00000,48.00000,103948.00000,17324.66667,17838.78045,37742.00000,196.00000,100764.00000,12595.50000,11905.76530,27389.00000,292.00000,152,184,67.31028,86.54179,0,1149,172.87500,322.19308,103808.38333,172.87500,190.57143,159.11111,15,0
10.0.0.1:3128 -> 192.168.78.128:50613,10.0.0.1,3128,192.168.78.128,50613,6,02.09.2020 5:07,59,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,203389.83051,0.20339,33898.30508,59.00000,0.00000,59.00000,59.00000,59.00000,59.00000,0.00000,59.00000,59.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,33898.30508,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50616 -> 10.0.0.1:3128,192.168.78.128,50616,10.0.0.1,3128,6,02.09.2020 5:03,294872,29,12,17,1847,1734,851,0,153.91667,274.50135,613,2,102.00000,193.00097,12144.25242,0.01214,98.34776,10531.14286,20689.96190,83796.00000,15.00000,294770.00000,26797.27273,28321.54435,85988.00000,208.00000,291785.00000,18236.56250,24986.78747,83796.00000,513.00000,252,344,40.69562,57.65213,0,851,123.48276,227.07859,51564.68719,123.48276,153.91667,102.00000,28,0
10.0.0.1:3128 -> 192.168.78.128:50616,10.0.0.1,3128,192.168.78.128,50616,6,02.09.2020 5:07,1366,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,8784.77306,0.00878,1464.12884,1366.00000,0.00000,1366.00000,1366.00000,1366.00000,1366.00000,0.00000,1366.00000,1366.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1464.12884,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50619,10.0.0.1,3128,192.168.78.128,50619,6,02.09.2020 5:03,2273645,51,22,29,10053,7905,1460,0,456.95455,607.21617,1460,2,272.58621,455.00687,7898.33065,0.00790,22.43094,45472.90000,148443.70914,812432.00000,6.00000,2273575.00000,108265.47619,217155.95879,812496.00000,6.00000,2270447.00000,81087.39286,194425.03741,812545.00000,19.00000,452,584,9.67609,12.75485,0,1460,352.11765,528.48927,279300.90588,352.11765,456.95455,272.58621,50,0
192.168.78.128:50619 -> 10.0.0.1:3128,192.168.78.128,50619,10.0.0.1,3128,6,02.09.2020 5:07,226,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,53097.34513,0.05310,8849.55752,226.00000,0.00000,226.00000,226.00000,226.00000,226.00000,0.00000,226.00000,226.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,8849.55752,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50623 -> 10.0.0.1:3128,192.168.78.128,50623,10.0.0.1,3128,6,02.09.2020 5:04,121237,25,11,14,2077,3167,742,0,188.81818,262.07473,1460,2,226.21429,436.82529,43254.12209,0.04325,206.20768,5051.54167,9324.30563,30521.00000,39.00000,121174.00000,12117.40000,14700.59992,35802.00000,267.00000,117793.00000,9061.00000,11317.35330,30521.00000,48.00000,232,284,90.73138,115.47630,0,1460,209.76000,363.77984,132335.77333,209.76000,188.81818,226.21429,24,0
10.0.0.1:3128 -> 192.168.78.128:50623,10.0.0.1,3128,192.168.78.128,50623,6,02.09.2020 5:08,227,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,52863.43612,0.05286,8810.57269,227.00000,0.00000,227.00000,227.00000,227.00000,227.00000,0.00000,227.00000,227.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,8810.57269,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50626 -> 10.0.0.1:3128,192.168.78.128,50626,10.0.0.1,3128,6,02.09.2020 5:04,164442,39,18,21,11846,1695,1460,0,658.11111,664.13233,702,2,80.71429,197.21109,82345.14297,0.08235,237.16569,4327.42105,11281.79931,54723.00000,7.00000,164359.00000,9668.17647,18414.05018,57012.00000,7.00000,161683.00000,8084.15000,14710.55020,54723.00000,43.00000,372,424,109.46109,127.70460,0,1460,347.20513,550.29548,302825.11471,347.20513,658.11111,80.71429,38,0
10.0.0.1:3128 -> 192.168.78.128:50626,10.0.0.1,3128,192.168.78.128,50626,6,02.09.2020 5:08,25,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,480000.00000,0.48000,80000.00000,25.00000,0.00000,25.00000,25.00000,25.00000,25.00000,0.00000,25.00000,25.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,80000.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.128:50632 -> 10.0.0.1:3128,192.168.78.128,50632,10.0.0.1,3128,6,02.09.2020 5:05,141506,22,9,13,1890,2915,1007,0,210.00000,353.51945,1460,2,224.23077,425.24878,33956.15734,0.03396,155.47044,6738.38095,9332.24372,26162.00000,32.00000,141394.00000,17674.25000,17381.08736,43935.00000,665.00000,138406.00000,11533.83333,10732.60974,26162.00000,32.00000,192,264,63.60154,91.86890,0,1460,218.40909,388.58249,150996.34848,218.40909,210.00000,224.23077,21,0
10.0.0.1:3128 -> 192.168.78.128:50632,10.0.0.1,3128,192.168.78.128,50632,6,02.09.2020 5:09,181,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,66298.34254,0.06630,11049.72376,181.00000,0.00000,181.00000,181.00000,181.00000,181.00000,0.00000,181.00000,181.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,11049.72376,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.128:50539,10.0.0.1,3128,192.168.78.128,50539,6,02.09.2020 4:58,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.129:40946 -> 192.168.78.2:53,192.168.78.129,40946,192.168.78.2,53,6,02.09.2020 4:54,13730170,2,1,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.43699,0.00000,0.14566,13730170.00000,0.00000,13730170.00000,13730170.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,20,0.07283,0.07283,0,6,3.00000,4.24264,18.00000,3.00000,0.00000,6.00000,1,0
192.168.78.129:40948 -> 192.168.78.2:53,192.168.78.129,40948,192.168.78.2,53,6,02.09.2020 4:54,21001762,5,4,1,0,6,0,0,0.00000,0.00000,6,6,6.00000,0.00000,0.28569,0.00000,0.23808,5250440.50000,5820600.82244,13746565.00000,1014890.00000,7255197.00000,2418399.00000,1642052.54330,4224218.00000,1014890.00000,0.00000,0.00000,0.00000,0.00000,0.00000,160,20,0.19046,0.04762,0,6,1.20000,2.68328,7.20000,1.20000,0.00000,6.00000,4,0
192.168.78.2:53 -> 192.168.78.129:40944,192.168.78.2,53,192.168.78.129,40944,6,02.09.2020 4:54,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50547,10.0.0.1,3128,192.168.78.128,50547,6,02.09.2020 4:58,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50338,10.0.0.1,3128,192.168.78.128,50338,6,02.09.2020 4:54,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50344,10.0.0.1,3128,192.168.78.128,50344,6,02.09.2020 4:54,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50347,10.0.0.1,3128,192.168.78.128,50347,6,02.09.2020 4:54,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
10.0.0.1:3128 -> 192.168.78.128:50353,10.0.0.1,3128,192.168.78.128,50353,6,02.09.2020 4:54,0,1,1,0,6,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20,0,0.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,0,0
192.168.78.128:49705 -> 10.0.0.1:3128,192.168.78.128,49705,10.0.0.1,3128,6,02.09.2020 4:54,104224105,24,12,12,222,264,31,6,18.50000,13.05582,38,6,22.00000,16.71145,4.66303,0.00000,0.23027,4531482.82609,8822659.27083,25773066.00000,85.00000,104224105.00000,9474918.63636,10942341.07620,25773066.00000,188507.00000,104155234.00000,9468657.63636,11008527.90521,25842733.00000,136935.00000,240,240,0.11514,0.11514,6,38,20.25000,14.77439,218.28261,20.25000,18.50000,22.00000,23,0
