Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,External IP
51723,2201,123,2597,123,17,434,67068498,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2,0,22400000.0,38600000.0,66900000.0,68347.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,0,0,0,0,40,40,0.029820259,0.029820259,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,60.0,48.0,48.0,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,68347.0,0.0,68347.0,68347.0,66900000.0,0.0,66900000.0,66900000.0,BENIGN,0.0
82950,2202,123,3295,123,17,437,62070562,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,3,0,20700000.0,35700000.0,61900000.0,70654.0,62000000.0,62000000.0,0.0,62000000.0,62000000.0,62000000.0,62000000.0,0.0,62000000.0,62000000.0,0,0,0,0,40,40,0.032221393,0.032221393,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,60.0,48.0,48.0,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,71381.0,0.0,71381.0,71381.0,61900000.0,0.0,61900000.0,61900000.0,BENIGN,0.0
204882,3716,443,2609,49496,6,440,3,2,0,37.0,0.0,31.0,6.0,18.5,17.67766953,0.0,0.0,0.0,0.0,12300000,666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,666666.6667,0.0,6.0,31.0,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0.0,34.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
95607,2198,123,2608,123,17,440,187,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1026737,21390,62.33333333,70.26616066,139.0,1.0,47.0,47.0,0.0,47.0,47.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,10695.18717,10695.18717,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,60.0,48.0,48.0,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
203373,682,443,2609,49487,6,443,3,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4000000,666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
126829,2201,123,2608,123,17,441,66000130,4,4,192.0,192.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5,0,9428590.0,24900000.0,66000000.0,2.0,66000000.0,22000000.0,38100000.0,66000000.0,2.0,66000000.0,22000000.0,38100000.0,66000000.0,3.0,0,0,0,0,104,104,0.060605941,0.060605941,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,54.0,48.0,48.0,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,160.0,0.0,160.0,160.0,66000000.0,0.0,66000000.0,66000000.0,BENIGN,0.0
75100,2201,52928,146,80,6,443,46046531,9,9,491.0,2132.0,449.0,0.0,54.55555556,147.92997590000004,1460.0,0.0,236.8888889,503.892956,56,0,2708619.4710000004,4446336.161,10200000.0,42.0,40700000.0,5092694.5,5432448.177,10200000.0,179.0,46000000.0,5753900.25,5035454.555,10200000.0,176.0,0,0,0,0,200,192,0.195454463,0.195454463,0.0,1460.0,138.05263159999998,363.3220906,132002.9415,0,0,0,1,0,0,0,0,1.0,145.72222219999998,54.55555556,236.8888889,0,0,0,0,0,0,9,491,9,2132,29200,30,8,20,23919.75,15118.78296,46375.0,14908.0,10200000.0,106246.6031,10200000.0,10000000.0,BENIGN,0.0
42022,2201,45654,2001,443,6,446,3811113,5,1,123.0,46.0,46.0,0.0,24.6,23.27659769,46.0,46.0,46.0,0.0,44,1,762222.6,1683511.8490000004,3773646.0,19.0,3811113.0,952778.25,1880657.999,3773646.0,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,160,32,1.311952703,0.26239054100000003,0.0,46.0,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0.0,35.83333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,421,374,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
53028,2205,61349,2599,53,17,442,121060,1,1,42.0,104.0,42.0,42.0,42.0,0.0,104.0,104.0,104.0,0.0,1206,16,121060.0,0.0,121060.0,121060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8.26036676,8.26036676,42.0,104.0,62.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1.0,94.0,42.0,104.0,0,0,0,0,0,0,1,42,1,104,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
94605,5689,443,2606,49530,6,447,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2000000,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
213309,2209,49531,3223,443,6,451,220404,9,10,928.0,6915.0,569.0,0.0,103.1111111,188.8580449,2280.0,0.0,691.5,806.621934,35584,86,12244.66667,21595.54452,57607.0,1.0,220391.0,27548.875,38026.86484,100498.0,208.0,168468.0,18718.66667,26842.31072,58024.0,1.0,0,0,0,0,192,212,40.83410464,45.37122738,0.0,2280.0,392.15,646.5644654,418045.6079,0,0,0,1,0,0,0,0,1.0,412.7894737,103.1111111,691.5,0,0,0,0,0,0,9,928,10,6915,8192,132,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
91387,2203,40497,7854,443,6,452,10540641,12,10,859.0,6173.0,513.0,0.0,71.58333333,154.2662741,1448.0,0.0,617.3,677.8716775,667,2,501935.2857,2176192.476,9997927.0,3.0,10500000.0,958230.8182,2998605.148,9997927.0,114.0,10400000.0,1160075.0,3318593.964,10000000.0,48.0,0,0,0,0,392,328,1.138450688,0.948708907,0.0,1448.0,305.7391304,527.4076581999999,278158.8379,0,0,0,1,0,0,0,0,0.0,319.6363636000001,71.58333333,617.3,0,0,0,0,0,0,12,859,10,6173,29200,118,3,32,533153.0,0.0,533153.0,533153.0,9997927.0,0.0,9997927.0,9997927.0,BENIGN,0.0
4146,1323,443,2612,49516,6,453,5,3,0,43.0,0.0,31.0,6.0,14.33333333,14.43375673,0.0,0.0,0.0,0.0,8600000,600000,2.5,0.7071067809999999,3.0,2.0,5.0,2.5,0.7071067809999999,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,600000.0,0.0,6.0,31.0,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0.0,16.33333333,14.33333333,0.0,0,0,0,0,0,0,3,43,0,0,74,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
51911,2205,60231,2599,53,17,452,100153,1,1,48.0,110.0,48.0,48.0,48.0,0.0,110.0,110.0,110.0,0.0,1577,19,100153.0,0.0,100153.0,100153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,9.984723373,9.984723373,48.0,110.0,68.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1.0,103.0,48.0,110.0,0,0,0,0,0,0,1,48,1,110,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
86578,2203,43920,18,443,6,461,21813349,12,15,5044.0,1599.0,1189.0,0.0,420.33333330000005,570.9415403,357.0,0.0,106.6,159.1287888,304,1,838974.9615,2659696.261,9964007.0,1.0,11800000.0,1069294.818,2953699.642,9964007.0,1.0,21500000.0,1537333.2140000004,3600560.529,10300000.0,3.0,0,0,0,0,392,488,0.550121854,0.6876523179999999,0.0,1189.0,237.25,415.2102212,172399.5278,0,0,0,1,0,0,0,0,1.0,246.037037,420.33333330000005,106.6,0,0,0,0,0,0,12,5044,15,1599,29200,9424,6,32,1798236.0,0.0,1798236.0,1798236.0,9964007.0,0.0,9964007.0,9964007.0,BENIGN,0.0
92305,2203,123,8850,123,17,463,67036702,2,2,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2,0,22300000.0,38600000.0,67000000.0,36706.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,67000000.0,67000000.0,0.0,67000000.0,67000000.0,0,0,0,0,52,52,0.029834403,0.029834403,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,60.0,48.0,48.0,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,36845.0,0.0,36845.0,36845.0,67000000.0,0.0,67000000.0,67000000.0,BENIGN,0.0
223294,2210,14994,4485,443,6,463,119796757,16,14,982.0,5541.0,256.0,0.0,61.375,81.36328001,2820.0,0.0,395.7857143,751.0493355000001,54,0,4130922.655,15200000.0,58900000.0,3.0,120000000.0,7986450.467,20600000.0,58900000.0,4.0,120000000.0,9213412.769,22000000.0,58900000.0,3.0,0,0,0,0,368,292,0.133559542,0.116864599,0.0,2820.0,210.4193548,526.4038231000002,277100.9849,0,0,0,1,0,0,0,0,0.0,217.4333333,61.375,395.7857143,0,0,0,0,0,0,16,982,14,5541,8192,123,12,20,1001671.0,1249227.166,1885008.0,118334.0,58800000.0,72750.68118,58900000.0,58800000.0,BENIGN,0.0
70352,2200,49814,2833,443,6,466,3175066,12,15,793.0,9731.0,230.0,0.0,66.08333333,87.69830343,1627.0,0.0,648.7333332999998,721.0623578,3314,8,122117.9231,460885.5346,2226537.0,1.0,2315381.0,210489.1818,668716.5485,2226537.0,18.0,3155305.0,225378.9286,624857.0291,2246502.0,1.0,0,0,0,0,252,312,3.779448994,4.724311243,0.0,1627.0,375.85714289999993,601.6440878999998,361975.6085,0,0,0,1,0,0,0,0,1.0,389.7777778,66.08333333,648.7333332999998,0,0,0,0,0,0,12,793,15,9731,8192,32,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
84665,2202,54086,5877,443,6,467,75424177,17,16,2900.0,3478.0,2554.0,0.0,170.5882353,616.8625312,1460.0,0.0,217.375,491.17272930000007,84,0,2357005.531,4187322.12,10000000.0,41.0,75400000.0,4714003.875,5010352.652,10100000.0,213.0,75300000.0,5022702.133,5033141.046,10100000.0,213.0,0,0,0,0,552,520,0.225391919,0.212133571,0.0,2554.0,187.5882353,543.8741007,295799.0374,0,0,0,1,0,0,0,0,0.0,193.2727273,170.5882353,217.375,0,0,0,0,0,0,17,2900,16,3478,29200,272,3,32,132197.5714,128457.1684,423511.0,83582.0,10000000.0,11446.63385,10000000.0,9999787.0,BENIGN,0.0
48284,2202,39029,2257,80,6,471,146,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13698,146.0,0.0,146.0,146.0,146.0,146.0,0.0,146.0,146.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,13698.63014,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
52649,2205,60970,2599,53,17,472,30399,1,1,51.0,135.0,51.0,51.0,51.0,0.0,135.0,135.0,135.0,0.0,6118,65,30399.0,0.0,30399.0,30399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.89581894,32.89581894,51.0,135.0,79.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1.0,118.5,51.0,135.0,0,0,0,0,0,0,1,51,1,135,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
50898,2208,39308,2468,22131,6,477,490466,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,163488.6667,186890.4364,367247.0,47.0,490466.0,245233.0,172553.8536,367247.0,123219.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,6.116631937999999,2.038877313,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
41800,2204,49892,1997,443,6,478,42793973,45,54,4527.0,64631.0,1205.0,0.0,100.6,297.6255579,2836.0,0.0,1196.87037,576.7946905,1616,2,436673.1939,4099318.863,40600000.0,1.0,42800000.0,972590.2955,6113475.959,40600000.0,1.0,2171019.0,40962.62264,178381.8947,1128767.0,1.0,0,0,0,0,1452,1736,1.051549946,1.261859935,0.0,2836.0,691.58,721.3364446,520326.2663,0,0,0,1,0,0,0,0,1.0,698.5656566,100.6,1196.87037,0,0,0,0,0,0,45,4527,54,64631,65535,423,9,32,2208433.0,0.0,2208433.0,2208433.0,40600000.0,0.0,40600000.0,40600000.0,BENIGN,0.0
52029,2205,60349,2599,53,17,472,30494,1,1,96.0,178.0,96.0,96.0,96.0,0.0,178.0,178.0,178.0,0.0,8985,65,30494.0,0.0,30494.0,30494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.79333639,32.79333639,96.0,178.0,123.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1.0,185.0,96.0,178.0,0,0,0,0,0,0,1,96,1,178,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
219123,2209,49882,8571,80,6,479,74,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,162162,27027,74.0,0.0,74.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,27027.02703,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
44252,2201,38866,2073,443,6,482,4119346,5,1,123.0,46.0,46.0,0.0,24.6,23.27659769,46.0,46.0,46.0,0.0,41,1,823869.2,1814219.706,4069026.0,18.0,4119346.0,1029836.5,2026254.959,4069026.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,160,32,1.213784907,0.242756981,0.0,46.0,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0.0,35.83333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,354,179,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
52226,2205,60547,2599,53,17,479,184237,1,1,52.0,113.0,52.0,52.0,52.0,0.0,113.0,113.0,113.0,0.0,895,10,184237.0,0.0,184237.0,184237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5.427791377,5.427791377,52.0,113.0,72.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1.0,108.5,52.0,113.0,0,0,0,0,0,0,1,52,1,113,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
213166,2209,50421,3109,80,6,484,116427599,16,14,387.0,636.0,303.0,0.0,24.1875,74.36506236,630.0,0.0,45.42857143,168.2588273,8,0,4014744.793,4858596.025,9991203.0,116.0,116000000.0,7761839.932999998,4061734.94,10000000.0,29587.0,111000000.0,8505200.077,3700644.651,10000000.0,1323.0,0,0,0,0,332,424,0.137424461,0.120246403,0.0,630.0,33.0,123.2193167,15183.0,0,0,0,1,0,0,0,0,0.0,34.1,24.1875,45.42857143,0,0,0,0,0,0,16,387,14,636,8192,119,15,20,77900.18182,160250.3251,561073.0,29422.0,9973706.909,57416.81315,9991203.0,9800589.0,BENIGN,0.0
54080,2205,62401,2599,53,17,455,347012,1,1,53.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,53.0,0.0,305,5,347012.0,0.0,347012.0,347012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,2.881744724,2.881744724,53.0,53.0,53.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,79.5,53.0,53.0,0,0,0,0,0,0,1,53,1,53,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
88390,2203,123,2699,123,17,488,17488,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5489,114,17488.0,0.0,17488.0,17488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,57.18206770000001,57.18206770000001,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
91640,2203,123,8220,123,17,490,16485,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5823,121,16485.0,0.0,16485.0,16485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,60.66120716,60.66120716,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
53652,2205,61973,2599,53,17,479,30585,1,1,51.0,119.0,51.0,51.0,51.0,0.0,119.0,119.0,119.0,0.0,5558,65,30585.0,0.0,30585.0,30585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.6957659,32.6957659,51.0,119.0,73.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1.0,110.5,51.0,119.0,0,0,0,0,0,0,1,51,1,119,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
25979,2207,80,1836,53492,6,497,1,2,0,483.0,0.0,483.0,0.0,241.5,341.5325753,0.0,0.0,0.0,0.0,483000000,2000000,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,483.0,322.0,278.86018,77763.0,0,1,0,0,1,0,0,0,0.0,483.0,241.5,0.0,0,0,0,0,0,0,2,483,0,0,235,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
82107,2202,123,870,123,17,497,24224,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,3963,82,24224.0,0.0,24224.0,24224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,41.28137384,41.28137384,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
92879,2204,50309,2574,80,6,499,30049034,4,4,352.0,924.0,340.0,0.0,88.0,168.0238078,912.0,0.0,231.0,454.0088105,42,0,4292719.143,11300000.0,30000000.0,96.0,49449.0,16483.0,13956.56838,24874.0,372.0,30000000.0,10000000.0,17300000.0,30000000.0,604.0,0,0,0,0,104,92,0.13311576,0.13311576,0.0,912.0,141.77777780000002,309.552006,95822.44444,0,0,0,1,0,0,0,0,1.0,159.5,88.0,231.0,0,0,0,0,0,0,4,352,4,924,65535,60,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
208621,2208,45470,3997,443,6,498,115950781,37,40,1311.0,44969.0,467.0,0.0,35.43243243,111.83110790000002,3341.0,0.0,1124.225,1075.566362,399,0,1525668.171,3565570.588,10000000.0,4.0,116000000.0,3220855.028,4665403.2239999985,10000000.0,4.0,111000000.0,2842012.333,4572923.502,10000000.0,48.0,0,0,0,0,1192,1288,0.319100912,0.344973959,0.0,3341.0,593.3333332999998,944.6318553,892329.3420000002,0,0,0,1,0,0,0,0,1.0,601.0389610000002,35.43243243,1124.225,0,0,0,0,0,0,37,1311,40,44969,29200,1039,5,32,53312.83333,104617.5681,385518.0,22945.0,9609251.917,1423684.5990000004,10000000.0,5088552.0,BENIGN,0.0
34419,2210,15493,1879,443,6,498,117220903,16,17,905.0,4663.0,229.0,0.0,56.5625,75.41791896,1430.0,0.0,274.29411760000005,471.3465769,47,0,3663153.219,14300000.0,58600000.0,3.0,117000000.0,7814726.8670000015,20500000.0,58700000.0,4.0,117000000.0,7311629.312999999,19900000.0,58700000.0,3.0,0,0,0,0,332,352,0.136494427,0.145025329,0.0,1430.0,163.76470590000002,350.6867772,122981.2157,0,0,0,1,0,0,0,0,1.0,168.7272727,56.5625,274.29411760000005,0,0,0,0,0,0,16,905,17,4663,8192,360,15,20,278359.5,61654.76157,321956.0,234763.0,58200000.0,580719.2222,58600000.0,57800000.0,BENIGN,0.0
52948,2205,61269,2599,53,17,498,380580,1,1,53.0,101.0,53.0,53.0,53.0,0.0,101.0,101.0,101.0,0.0,404,5,380580.0,0.0,380580.0,380580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,2.6275684480000003,2.6275684480000003,53.0,101.0,69.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1.0,103.5,53.0,101.0,0,0,0,0,0,0,1,53,1,101,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
53520,2205,61841,2599,53,17,471,50049,1,1,62.0,78.0,62.0,62.0,62.0,0.0,78.0,78.0,78.0,0.0,2797,39,50049.0,0.0,50049.0,50049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,19.98041919,19.98041919,62.0,78.0,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,101.0,62.0,78.0,0,0,0,0,0,0,1,62,1,78,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
78687,2201,49922,5370,443,6,502,38373,2,0,46.0,0.0,46.0,0.0,23.0,32.52691193,0.0,0.0,0.0,0.0,1198,52,38373.0,0.0,38373.0,38373.0,38373.0,38373.0,0.0,38373.0,38373.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,52.11998019,0.0,0.0,46.0,30.66666667,26.55811238,705.3333332999998,0,1,0,0,1,0,0,0,0.0,46.0,23.0,0.0,0,0,0,0,0,0,2,46,0,0,348,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
54153,2205,62474,2599,53,17,480,30691,1,1,63.0,143.0,63.0,63.0,63.0,0.0,143.0,143.0,143.0,0.0,6712,65,30691.0,0.0,30691.0,30691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,32.58284188,32.58284188,63.0,143.0,89.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1.0,134.5,63.0,143.0,0,0,0,0,0,0,1,63,1,143,-1,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
77769,3661,443,2603,41280,6,504,3,2,0,31.0,0.0,31.0,0.0,15.5,21.92031022,0.0,0.0,0.0,0.0,10300000,666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0.0,31.0,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,2025,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
29806,2208,47512,1836,443,6,505,3,2,0,31.0,0.0,31.0,0.0,15.5,21.92031022,0.0,0.0,0.0,0.0,10300000,666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0.0,31.0,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
51806,2205,60126,2599,53,17,502,146312,1,1,46.0,194.0,46.0,46.0,46.0,0.0,194.0,194.0,194.0,0.0,1640,13,146312.0,0.0,146312.0,146312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,40,6.834709387999999,6.834709387999999,46.0,194.0,95.33333333,85.44783984,7301.333333,0,0,0,0,0,0,0,0,1.0,143.0,46.0,194.0,0,0,0,0,0,0,1,46,1,194,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.0
