Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
14100,1263,60992.0,1590,53.0,17.0,217,512.0,1.0,1.0,54.0,120.0,54.0,54.0,54.0,0.0,120.0,120.0,120.0,0.0,339843.75,3906.25,512.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1953.125,1953.125,54.0,120.0,76.0,38.10511777,1452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,54.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,120.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5134,845,57914.0,1601,80.0,6.0,217,5525504.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239158640000001,1841834.667,3189539.813,5524798.0,169.0,5525504.0,2762752.0,3906122.913,5524798.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.542936898,0.18097896600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
73255,1267,56232.0,1599,53.0,17.0,217,205.0,2.0,2.0,72.0,146.0,36.0,36.0,36.0,0.0,73.0,73.0,73.0,0.0,1063414.634,19512.19512,68.33333333,78.50053078,155.0,2.0,48.0,48.0,0.0,48.0,48.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,64.0,64.0,9756.097561,9756.097561,36.0,73.0,50.8,20.26573463,410.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.5,36.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,146.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
6450,1267,49425.0,1122,443.0,6.0,217,198164.0,13.0,13.0,1564.0,4949.0,969.0,0.0,120.3076923,262.734779,1430.0,0.0,380.6923077,575.4355429999999,32866.71646,131.20445690000003,7926.56,13757.88465,36761.0,1.0,198164.0,16513.66667,19247.78559,51762.0,2.0,161633.0,13469.416669999999,21772.306119999997,58398.0,1.0,0.0,0.0,0.0,0.0,272.0,272.0,65.60222846,65.60222846,0.0,1430.0,241.2222222,451.62078489999993,203961.3333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,250.5,120.3076923,380.6923077,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1564.0,13.0,4949.0,8192.0,373.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
15434,1263,62326.0,1590,53.0,17.0,217,74613325.0,2.0,2.0,96.0,343.0,49.0,47.0,48.0,1.4142135619999998,177.0,166.0,171.5,7.778174592999999,5.883667562,0.053609727,24900000.0,43000000.0,74500000.0,30483.0,74600000.0,74600000.0,0.0,74600000.0,74600000.0,74500000.0,74500000.0,0.0,74500000.0,74500000.0,0.0,0.0,0.0,0.0,52.0,40.0,0.026804863999999998,0.026804863999999998,47.0,177.0,97.2,67.94262285,4616.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.5,48.0,171.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,343.0,-1.0,-1.0,1.0,20.0,71236.0,0.0,71236.0,71236.0,74500000.0,0.0,74500000.0,74500000.0,BENIGN
87044,1267,49430.0,4773,443.0,6.0,217,213.0,3.0,0.0,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,84507.04225,14084.50704,106.5,77.07463915,161.0,52.0,213.0,106.5,77.07463915,161.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,14084.50704,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,254.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
85550,1267,49443.0,1804,443.0,6.0,217,147923.0,8.0,6.0,538.0,4120.0,185.0,0.0,67.25,78.1148422,1460.0,0.0,686.6666667000001,696.0272025,31489.35595,94.64383497,11378.692309999999,18679.008869999998,43942.0,2.0,147923.0,21131.85714,23329.75359,49613.0,4.0,103945.0,20789.0,26121.53762,53938.0,86.0,0.0,0.0,0.0,0.0,172.0,132.0,54.08219141,40.56164356,0.0,1460.0,310.53333330000004,526.6990013999999,277411.8381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,332.7142857,67.25,686.6666667000001,0.0,0.0,0.0,0.0,0.0,0.0,8.0,538.0,6.0,4120.0,8192.0,119.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
85553,1415,443.0,1603,49446.0,6.0,217,475.0,8.0,1.0,285.0,6.0,42.0,6.0,35.625,12.58045536,6.0,6.0,6.0,0.0,612631.5789,18947.36842,59.375,76.90984982,194.0,1.0,475.0,67.85714286,100.12729990000001,229.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,20.0,16842.10526,2105.2631579999997,6.0,42.0,32.9,14.59413885,212.9888889,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.55555556,35.625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,285.0,1.0,6.0,123.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
74896,1267,62631.0,1599,53.0,17.0,217,206.0,2.0,2.0,78.0,358.0,39.0,39.0,39.0,0.0,179.0,179.0,179.0,0.0,2116504.8540000003,19417.475730000002,68.66666667,112.00595220000001,198.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,9708.737864,9708.737864,39.0,179.0,95.0,76.68115805,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.75,39.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,358.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5123,845,57796.0,1601,80.0,6.0,217,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.02564,78.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12820.51282,12820.51282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,237.0,235.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5136,845,57952.0,1601,80.0,6.0,217,5008635.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986207820000001,1669545.0,2890978.144,5007759.0,126.0,5008635.0,2504317.5,3540400.922,5007759.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.598965586,0.199655195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5138,845,57972.0,1601,80.0,6.0,217,5715405.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998629140000001,1905135.0,3299025.063,5714521.0,133.0,5715405.0,2857702.5,4040151.4680000003,5714521.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.524897186,0.174965729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5140,845,57992.0,1601,80.0,6.0,217,5423307.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7375573609999999,1807769.0,3130350.165,5422386.0,127.0,5423307.0,2711653.5,3833554.665,5422386.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5531680210000001,0.18438934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5134,1265,80.0,1088,57914.0,6.0,217,705.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.8794329999996,705.0,0.0,705.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1418.439716,1418.439716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,227.0,229.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
87101,3989,443.0,1603,49435.0,6.0,217,292.0,3.0,1.0,49.0,6.0,37.0,6.0,16.33333333,17.89785834,6.0,6.0,6.0,0.0,188356.1644,13698.630140000001,97.33333333,126.50823429999998,243.0,15.0,292.0,146.0,137.1787156,243.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,10273.9726,3424.6575340000004,6.0,37.0,12.2,13.86362146,192.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.25,16.33333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,1.0,6.0,63.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
86502,2823,443.0,1603,49485.0,6.0,217,3.0,2.0,0.0,37.0,0.0,31.0,6.0,18.5,17.67766953,0.0,0.0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,666666.6667,0.0,6.0,31.0,22.66666667,14.43375673,208.33333330000002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,0.0,30016.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5143,845,58030.0,1601,80.0,6.0,217,5903969.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677510332,1967989.667,3407597.245,5902744.0,128.0,5903969.0,2951984.5,4173004.104,5902744.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5081327489999999,0.169377583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5146,845,58050.0,1601,80.0,6.0,217,5644919.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708601842,1881639.667,3258397.502,5644113.0,94.0,5644919.0,2822459.5,3990420.648,5644113.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.531451381,0.17715046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
67418,1264,58611.0,1599,53.0,17.0,217,30958.0,4.0,2.0,168.0,310.0,42.0,42.0,42.0,0.0,155.0,155.0,155.0,0.0,15440.27392,193.8109697,6191.6,13441.423630000001,30230.0,3.0,30238.0,10079.33333,17450.98924,30230.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,104.0,64.0,129.2073131,64.60365657,42.0,155.0,74.28571429,55.13835412,3040.2380949999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666667,42.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168.0,2.0,310.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5148,845,58088.0,1601,80.0,6.0,217,5072406.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788580409,1690802.0,2927845.707,5071587.0,137.0,5072406.0,2536203.0,3585574.439,5071587.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.591435307,0.197145102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5150,845,58108.0,1601,80.0,6.0,217,5809009.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885856090000001,1936336.333,3353092.472,5808154.0,124.0,5809009.0,2904504.5,4106380.503,5808154.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.516439207,0.172146402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5152,845,58128.0,1601,80.0,6.0,217,5555605.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719993592,1851868.333,3206763.628,5554720.0,98.0,5555605.0,2777802.5,3927154.39,5554720.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.539995194,0.179998398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5156,845,58166.0,1601,80.0,6.0,217,5033027.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794750356,1677675.667,2905032.298,5032118.0,102.0,5033027.0,2516513.5,3557602.001,5032118.0,909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.596062767,0.198687589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5158,845,58186.0,1601,80.0,6.0,217,5774988.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692642132,1924996.0,3333418.4,5774096.0,98.0,5774988.0,2887494.0,4082271.6980000003,5774096.0,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.519481599,0.173160533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5160,845,58206.0,1601,80.0,6.0,217,5509263.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.726049927,1836421.0,3179986.409,5508353.0,133.0,5509263.0,2754631.5,3894350.292,5508353.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.544537445,0.181512482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5163,845,58244.0,1601,80.0,6.0,217,5004402.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992963000000001,1668134.0,2888524.695,5003515.0,120.0,5004402.0,2502201.0,3537392.183,5003515.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.599472225,0.199824075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5165,845,58264.0,1601,80.0,6.0,217,5738027.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971037259999999,1912675.667,3312247.8230000003,5737330.0,102.0,5738027.0,2869013.5,4056412.095,5737330.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.522827794,0.17427593100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5167,845,58284.0,1601,80.0,6.0,217,5049269.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79219388,1683089.667,2914571.557,5048547.0,107.0,5049269.0,2524634.5,3569351.288,5048547.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.59414541,0.19804847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
2596,1266,49385.0,994,443.0,6.0,217,95355.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.974254100000003,95355.0,0.0,95355.0,95355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10.48712705,10.48712705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,304.0,252.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5170,845,58322.0,1601,80.0,6.0,217,7533974.0,4.0,4.0,602.0,364.0,602.0,0.0,150.5,301.0,364.0,0.0,91.0,182.0,128.2191842,1.0618565979999999,1076282.0,1970380.851,5002537.0,84.0,2531437.0,843812.3333,1456306.4740000002,2525408.0,657.0,7533885.0,2511295.0,2499243.211,5003123.0,4702.0,0.0,0.0,0.0,0.0,136.0,136.0,0.5309282989999999,0.5309282989999999,0.0,602.0,107.33333329999999,221.137966,48902.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,120.75,150.5,91.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,602.0,4.0,364.0,29200.0,236.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5172,845,58342.0,1601,80.0,6.0,217,32924811.0,203.0,104.0,43951.0,72198.0,602.0,0.0,216.5073892,228.65117560000002,1068.0,0.0,694.2115385,362.7002473,3527.704381,9.32427524,107597.4216,271634.0213,1276162.0,4.0,32900000.0,162982.1337,320844.0127,1276162.0,699.0,32900000.0,319657.165,417787.2712,1276882.0,4.0,0.0,0.0,0.0,0.0,6504.0,3336.0,6.1655631070000005,3.158712134,0.0,1068.0,377.10714289999993,360.7196005,130118.6302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,378.3355049,216.5073892,694.2115385,0.0,0.0,0.0,0.0,0.0,0.0,203.0,43951.0,104.0,72198.0,29200.0,1174.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5175,845,58362.0,1601,80.0,6.0,217,5425231.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737295794,1808410.333,3131488.7,5424342.0,105.0,5425231.0,2712615.5,3834960.394,5424342.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.552971846,0.184323949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5125,845,57816.0,1601,80.0,6.0,217,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,19607.84314,19607.84314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1444.0,1176.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5177,845,58400.0,1601,80.0,6.0,217,5918917.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6757993059999999,1972972.333,3416513.248,5918022.0,100.0,5918917.0,2959458.5,4184040.627,5918022.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.506849479,0.16894982600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5179,845,58420.0,1601,80.0,6.0,217,5662817.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706362222,1887605.667,3268667.6989999996,5661938.0,121.0,5662817.0,2831408.5,4002973.208,5661938.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.529771667,0.176590556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
5180,845,58440.0,1601,80.0,6.0,217,5414632.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738739032,1804877.333,3125418.724,5413800.0,115.0,5414632.0,2707316.0,3827546.3789999997,5413800.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.554054274,0.184684758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
